ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0xd7fa,AGRRES04DEL02,35,4.9,27.195928,77.998092,27.325928,78.128092,2022-02-12,17:30:00,17:40:00,conditions Fog,Medium ,0,Meal ,motorcycle ,2,No ,Urban ,36
0x6aed,VADRES09DEL03,39,4.9,0.0,0.0,0.03,0.03,2022-03-05,17:40:00,17:50:00,conditions Cloudy,Medium ,2,Snack ,scooter ,0,No ,Urban ,17
0x7e6e,COIMBRES07DEL02,31,4.8,10.96185,76.971082,11.01185,77.021082,2022-04-01,18:30:00,18:45:00,conditions Sunny,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,23
0x856d,RANCHIRES14DEL02,39,4.1,0.0,0.0,0.02,0.02,2022-04-05,08:15:00,08:20:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,29
0x276e,VADRES15DEL03,26,4.7,0.0,0.0,0.03,0.03,2022-03-05,19:25:00,19:35:00,conditions Stormy,Jam ,2,Snack ,scooter ,0,No ,Metropolitian ,12
0xb26f,CHENRES010DEL03,39,4.2,13.066762,80.251865,13.096762,80.281865,2022-03-28,22:00:00,22:05:00,conditions Stormy,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,32
0xd010,AGRRES09DEL03,32,4.0,0.0,0.0,0.03,0.03,2022-02-11,21:30:00,21:45:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,46
0x6095,RANCHIRES14DEL02,34,4.9,0.0,0.0,0.08,0.08,2022-03-27,21:30:00,21:35:00,conditions Windy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,36
0x64c5,SURRES04DEL01,25,4.8,21.173493,72.801953,21.213493,72.841953,2022-03-28,15:45:00,15:55:00,conditions Windy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,28
0xc02,CHENRES010DEL03,38,5.0,13.066762,80.251865,13.096762,80.281865,2022-03-21,17:10:00,17:20:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,32
0x2c0b,BANGRES05DEL03,39,4.9,12.970324,77.645748,13.030324,77.705748,2022-03-17,19:15:00,19:30:00,conditions Windy,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,30
0x7b16,RANCHIRES17DEL01,33,4.3,23.374878,85.335739,23.414878,85.375739,2022-03-24,17:00:00,17:15:00,conditions Stormy,Medium ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,31
0x223b,VADRES01DEL02,30,4.4,22.307898,73.167788,22.437898,73.297788,2022-03-18,17:50:00,18:00:00,conditions Cloudy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,40
0x922a,JAPRES06DEL03,21,4.9,26.911927,75.797282,26.941927,75.827282,2022-03-21,17:55:00,18:05:00,conditions Windy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,15
0x6c5a,RANCHIRES06DEL01,20,4.5,23.357804,85.325146,23.397804,85.365146,2022-03-30,13:20:00,13:35:00,conditions Sunny,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,51
0xd5a6,DEHRES12DEL03,28,4.6,0.0,0.0,0.03,0.03,2022-02-13,17:20:00,17:35:00,conditions Cloudy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,17
0xc72d,AURGRES01DEL01,26,4.6,19.876219,75.346017,19.886219,75.356017,2022-02-13,11:30:00,11:35:00,conditions Fog,High ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,22
0xcda0,ALHRES18DEL02,31,4.3,25.450317,81.831681,25.470317,81.851681,2022-02-13,12:00:00,12:10:00,conditions Windy,High ,0,Buffet ,motorcycle ,1,Yes ,Metropolitian ,48
0xd719,GOARES20DEL01,27,4.6,0.0,0.0,0.07,0.07,2022-02-12,19:25:00,19:30:00,conditions Fog,Jam ,0,Snack ,motorcycle ,1,Yes ,Metropolitian ,43
0x6a7b,MUMRES11DEL02,32,5.0,18.994237,72.825553,19.124237,72.955553,2022-03-29,21:10:00,21:25:00,conditions Sandstorms,Jam ,1,Meal ,scooter ,0,No ,Metropolitian ,25
0x2d99,SURRES05DEL02,23,4.9,21.175104,72.804342,21.195104,72.824342,2022-03-30,09:40:00,09:55:00,conditions Sunny,Low ,0,Snack ,motorcycle ,0,No ,Urban ,10
0x9bfd,PUNERES09DEL02,26,4.9,18.536562,73.896485,18.586562,73.946485,2022-03-07,19:20:00,19:25:00,conditions Cloudy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,25
0x685c,SURRES06DEL01,34,5.0,21.185047,72.80859,21.295047,72.91859,2022-03-08,19:00:00,19:10:00,conditions Fog,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,30
0x340d,PUNERES07DEL02,37,4.7,18.546947,73.900626,18.596947,73.950626,2022-03-26,18:20:00,18:35:00,conditions Windy,Medium ,2,Meal ,scooter ,0,No ,Metropolitian ,25
0x3922,COIMBRES010DEL03,21,4.9,11.003008,76.97544,11.033008,77.00544,2022-03-01,18:30:00,18:35:00,conditions Windy,Medium ,2,Snack ,scooter ,0,No ,NaN ,24
0x9205,MYSRES02DEL02,28,4.6,12.304569,76.643622,12.354569,76.693622,2022-03-09,18:30:00,18:35:00,conditions Cloudy,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,27
0xae90,VADRES04DEL02,23,4.8,0.0,0.0,0.02,0.02,2022-04-05,10:20:00,10:35:00,conditions Windy,Low ,1,Buffet ,motorcycle ,1,No ,Urban ,11
0x3d6a,INDORES08DEL01,33,4.7,22.725748,75.898497,22.835748,76.008497,2022-03-29,20:20:00,20:30:00,conditions Sandstorms,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,25
0x8376,MYSRES19DEL03,37,4.5,12.334022,76.618203,12.364022,76.648203,2022-03-15,23:00:00,23:10:00,conditions Fog,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,16
0xb6aa,COIMBRES06DEL01,22,4.9,11.021278,76.995017,11.091278,77.065017,2022-03-31,19:50:00,20:00:00,conditions Windy,Jam ,1,Buffet ,motorcycle ,1,No ,Urban ,16
0x3730,HYDRES04DEL03,29,5.0,17.411028,78.329645,17.501028,78.419645,2022-03-10,22:00:00,22:15:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,0,No ,Urban ,27
0x9481,JAPRES05DEL03,32,4.6,26.905287,75.794592,26.935287,75.824592,2022-03-24,23:35:00,23:50:00,conditions Cloudy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,24
0xe19d,GOARES17DEL03,36,4.9,15.496162,73.825364,15.526162,73.855364,2022-02-13,22:35:00,22:50:00,conditions Fog,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,15
0x30d5,COIMBRES07DEL03,37,4.7,10.96185,76.971082,10.99185,77.001082,2022-03-28,23:40:00,23:50:00,conditions Fog,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,26
0x998b,JAPRES010DEL01,31,4.8,26.921411,75.793604,26.931411,75.803604,2022-03-05,10:40:00,10:50:00,conditions Fog,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,19
0xb76a,PUNERES06DEL03,21,4.9,18.546258,73.904337,18.606258,73.964337,2022-03-07,18:25:00,18:30:00,conditions Fog,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,18
0xa472,JAPRES20DEL03,35,4.5,26.956431,75.776649,27.046431,75.866649,2022-03-10,20:45:00,21:00:00,conditions Stormy,Jam ,1,Meal ,scooter ,3,Yes ,Metropolitian ,44
0xa0d3,COIMBRES14DEL01,36,4.9,11.003681,76.975525,11.073681,77.045525,2022-03-23,22:20:00,22:25:00,conditions Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,23
0x8dcd,CHENRES05DEL02,34,4.5,13.058616,80.264151,13.108616,80.314151,2022-03-30,20:40:00,20:50:00,conditions Windy,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,26
0xc362,KOCRES03DEL01,26,4.5,10.020683,76.310631,10.030683,76.320631,2022-02-17,11:00:00,11:10:00,conditions Fog,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,22
0xa2da,JAPRES02DEL01,39,4.7,26.914142,75.805704,26.984142,75.875704,2022-03-08,19:55:00,20:05:00,conditions Sunny,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,19
0x2e43,MYSRES18DEL01,33,4.7,12.337928,76.617889,12.347928,76.627889,2022-03-15,09:15:00,09:25:00,conditions Sunny,Low ,1,Buffet ,scooter ,1,No ,Urban ,10
0x7377,VADRES19DEL01,36,4.9,22.311844,73.165081,22.381844,73.235081,2022-03-10,17:55:00,18:05:00,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,NaN ,40
0xd667,BHPRES07DEL02,36,4.6,0.0,0.0,0.08,0.08,2022-02-18,22:25:00,22:40:00,conditions Stormy,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,25
0x3efa,RANCHIRES05DEL01,27,4.5,23.355164,85.324097,23.365164,85.334097,2022-04-01,11:15:00,11:30:00,conditions Cloudy,High ,0,Drinks ,motorcycle ,1,No ,Urban ,20
0xdc40,KOLRES17DEL02,37,4.8,22.569358,88.433452,22.619358,88.483452,2022-02-11,21:35:00,21:40:00,conditions Stormy,Jam ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,28
0x8530,VADRES02DEL02,28,4.7,0.0,0.0,0.05,0.05,2022-03-19,23:20:00,23:35:00,conditions Cloudy,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,17
0xbb2,INDORES18DEL01,21,4.7,22.753839,75.897429,22.863838,76.007429,2022-03-04,22:50:00,23:05:00,conditions Sandstorms,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,15
0x632b,COIMBRES15DEL01,28,4.3,11.006686,76.951736,11.016686,76.961736,2022-03-15,10:35:00,10:50:00,conditions Stormy,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,21
0xa652,INDORES17DEL03,26,3.9,22.761226,75.887522,22.791226,75.917522,2022-03-13,20:35:00,20:40:00,conditions Sunny,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,46
0x325f,HYDRES05DEL01,39,4.7,17.433809,78.386744,17.473809,78.426744,2022-03-11,16:45:00,16:55:00,conditions Fog,Medium ,2,Snack ,scooter ,0,No ,Metropolitian ,18
0xd3e6,BHPRES08DEL01,27,4.8,23.232537,77.429845,23.242537,77.439845,2022-02-15,09:10:00,09:15:00,conditions Fog,Low ,1,Meal ,motorcycle ,0,No ,Urban ,10
0xd229,GOARES17DEL03,38,4.7,15.496162,73.825364,15.526162,73.855364,2022-02-11,17:40:00,17:45:00,conditions Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,29
0x2e15,RANCHIRES16DEL03,32,4.1,23.371292,85.327872,23.431292,85.387872,2022-03-30,21:55:00,22:00:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,42
0xb76e,RANCHIRES09DEL01,25,5.0,23.351058,85.325731,23.421058,85.395731,2022-03-10,19:35:00,19:50:00,conditions Fog,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,35
0x953e,COIMBRES16DEL02,38,4.9,11.010375,76.95295,11.060375,77.00295,2022-04-01,21:10:00,21:20:00,conditions Windy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,28
0x44bc,PUNERES02DEL02,33,4.9,18.55144,73.804855,18.68144,73.934855,2022-03-12,18:15:00,18:30:00,conditions Stormy,Medium ,2,Snack ,motorcycle ,1,No ,Metropolitian ,22
0x2d82,HYDRES11DEL01,31,4.7,17.430448,78.418213,17.470448,78.458213,2022-03-15,16:55:00,17:05:00,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,1,No ,Urban ,17
0x218d,PUNERES12DEL01,22,4.6,18.520016,73.830547,18.530016,73.840547,2022-03-28,09:20:00,09:30:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,16
0x3d76,VADRES14DEL02,27,4.8,22.311603,73.165012,22.441603,73.295012,2022-03-14,22:20:00,22:35:00,conditions Fog,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,22
0xafd7,PUNERES17DEL03,31,4.9,18.530963,73.828972,18.560963,73.858972,2022-03-26,23:50:00,00:05:00,conditions Windy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,23
0xa66,CHENRES12DEL02,29,4.5,12.972793,80.249982,13.102793,80.379982,2022-03-16,23:35:00,23:50:00,conditions Windy,Low ,0,Buffet ,motorcycle ,0,No ,Urban ,17
0x353d,MUMRES13DEL02,27,4.2,19.178321,72.834715,19.228321,72.884715,2022-03-05,23:30:00,23:45:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Urban ,18
0x8d35,BANGRES15DEL01,35,5.0,12.975377,77.696664,12.985377,77.706664,2022-03-26,11:15:00,11:25:00,conditions Stormy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,43
0x5ae0,HYDRES09DEL03,34,4.5,17.431668,78.408321,17.521668,78.498321,2022-04-04,17:55:00,18:10:00,conditions Stormy,Medium ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,23
0x293c,PUNERES08DEL03,36,4.2,18.53408,73.89852,18.59408,73.95852,2022-04-01,18:30:00,18:45:00,conditions Cloudy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,33
0x536c,BANGRES14DEL02,38,5.0,12.949934,77.699386,12.969934,77.719386,2022-03-19,12:00:00,12:05:00,conditions Cloudy,High ,0,Snack ,motorcycle ,0,No ,Metropolitian ,25
0xd6de,LUDHRES08DEL03,25,4.6,30.899992,75.831338,30.929992,75.861338,2022-02-13,22:45:00,23:00:00,conditions Stormy,Low ,2,Meal ,scooter ,0,No ,Urban ,19
0xd3f0,BHPRES19DEL02,27,4.8,0.0,0.0,0.08,0.08,2022-02-12,19:40:00,19:50:00,conditions Sunny,Jam ,1,Buffet ,scooter ,0,No ,Metropolitian ,12
0x577c,CHENRES04DEL03,33,4.7,13.02978,80.208812,13.05978,80.238812,2022-03-09,00:00:00,00:15:00,conditions Sunny,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,10
0x83ad,RANCHIRES15DEL03,32,4.8,23.369746,85.33982,23.429746,85.39982,2022-04-05,20:45:00,21:00:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,33
0x40a7,JAPRES12DEL03,28,4.9,26.902908,75.792934,26.932908,75.822934,2022-03-09,18:55:00,19:05:00,conditions Sandstorms,Medium ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,27
0x179b,INDORES13DEL02,25,4.2,22.745049,75.892471,22.765049,75.912471,2022-04-05,08:20:00,08:25:00,conditions Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,29
0xa229,HYDRES16DEL02,36,4.7,17.440827,78.393391,17.460827,78.413391,2022-03-07,11:50:00,12:05:00,conditions Windy,High ,2,Drinks ,motorcycle ,1,No ,Urban ,25
0x8229,BANGRES19DEL01,26,4.9,12.914264,77.6784,12.984264,77.7484,2022-03-31,21:35:00,21:40:00,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,17
0x1f3c,BANGRES09DEL02,22,5.0,12.934179,77.615797,13.064179,77.745797,2022-04-06,21:10:00,21:25:00,conditions Sunny,Jam ,0,Snack ,motorcycle ,2,No ,Metropolitian ,34
0xbb48,COIMBRES01DEL01,39,4.9,11.016298,76.972076,11.086298,77.042076,2022-03-14,21:30:00,21:45:00,conditions Windy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,29
0xdbdd,KOCRES09DEL03,34,4.7,10.000706,76.349516,10.060706,76.409516,2022-02-17,21:25:00,21:35:00,conditions Fog,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,34
0xbfc4,ALHRES20DEL02,33,4.8,25.454697,81.834492,25.474697,81.854492,2022-02-17,09:30:00,09:40:00,conditions Stormy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,28
0x154a,MYSRES08DEL02,31,4.6,12.297954,76.665169,12.347954,76.715169,2022-03-05,18:45:00,18:50:00,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,26
0x8273,BANGRES08DEL01,35,5.0,12.906229,77.596791,12.946229,77.636791,2022-04-01,14:55:00,15:00:00,conditions Cloudy,High ,2,Drinks ,scooter ,1,No ,Urban ,37
0x69a2,JAPRES05DEL02,29,4.7,26.905287,75.794592,27.035287,75.924592,2022-04-06,18:55:00,19:05:00,conditions Sandstorms,Medium ,1,Meal ,scooter ,0,No ,Metropolitian ,23
0xa03a,SURRES02DEL01,32,3.8,21.186608,72.794136,21.296608,72.904136,2022-03-18,19:35:00,19:40:00,conditions Windy,Jam ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,31
0x8fb2,PUNERES15DEL02,29,4.0,18.636215,73.751081,18.716215,73.831081,2022-03-12,21:20:00,21:30:00,conditions Stormy,Jam ,0,Meal ,motorcycle ,1,No ,Urban ,33
0x42ec,CHENRES09DEL01,23,4.9,13.044694,80.26147,13.084694,80.30147,2022-03-28,13:00:00,13:10:00,conditions Windy,High ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,13
0xa8fb,RANCHIRES18DEL02,24,5.0,23.351489,85.324253,23.371489,85.344253,2022-03-07,12:00:00,12:15:00,conditions Stormy,High ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,11
0x8105,INDORES05DEL01,39,4.7,22.727021,75.884167,22.737021,75.894167,2022-03-09,08:25:00,08:30:00,conditions Fog,Low ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,16
0x238b,HYDRES12DEL02,20,4.9,17.429585,78.392621,17.449585,78.412621,2022-03-05,11:35:00,11:40:00,conditions Windy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,16
0x9e79,JAPRES11DEL03,31,4.6,26.90294,75.793007,26.99294,75.883007,2022-04-06,22:20:00,22:30:00,conditions Sandstorms,Low ,2,Drinks ,motorcycle ,1,No ,Urban ,17
0x1f79,MUMRES06DEL01,22,4.9,19.055831,72.833984,19.165831,72.943984,2022-03-02,23:20:00,23:35:00,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,22
0xe199,BHPRES07DEL02,34,4.7,0.0,0.0,0.13,0.13,2022-02-12,21:15:00,21:30:00,conditions Cloudy,Jam ,1,Drinks ,motorcycle ,2,No ,Metropolitian ,40
0x5e76,RANCHIRES03DEL03,29,4.9,0.0,0.0,0.03,0.03,2022-03-09,18:35:00,18:50:00,conditions Sunny,Medium ,1,Buffet ,scooter ,0,No ,Metropolitian ,17
0x6c6,RANCHIRES08DEL01,34,4.8,23.353783,85.326967,23.423783,85.396967,2022-03-14,23:10:00,23:20:00,conditions Fog,Low ,2,Meal ,motorcycle ,0,No ,Metropolitian ,28
0xe08f,BHPRES05DEL01,25,4.8,23.214459,77.434976,23.254459,77.474976,2022-02-15,16:50:00,17:00:00,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,15
0xb81a,CHENRES02DEL02,25,4.9,13.086438,80.220672,13.136439,80.270672,2022-03-26,17:10:00,17:15:00,conditions Windy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,29
0x95b6,VADRES20DEL03,35,4.8,22.311358,73.164798,22.371358,73.224798,2022-03-13,19:10:00,19:20:00,conditions Fog,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,30
0x6742,MUMRES13DEL03,24,4.5,19.178321,72.834715,19.238321,72.894715,2022-03-15,23:40:00,23:45:00,conditions Fog,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,24
0x7da4,SURRES14DEL01,28,4.6,21.157729,72.768726,21.167729,72.778726,2022-03-17,10:00:00,10:05:00,conditions Stormy,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,11
0x3493,SURRES06DEL02,20,4.9,21.185047,72.80859,21.265047,72.88859,2022-03-27,22:25:00,22:35:00,conditions Windy,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,24
0xba88,CHENRES15DEL01,37,5.0,13.026286,80.275235,13.096286,80.345235,2022-04-02,17:25:00,17:40:00,conditions Sandstorms,Medium ,2,Meal ,scooter ,1,No ,Urban ,29
0xcf61,AGRRES16DEL01,38,3.8,0.0,0.0,0.07,0.07,2022-02-18,23:10:00,23:15:00,conditions Fog,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,33
0xbd23,BANGRES13DEL02,34,4.8,12.935662,77.61413,12.955662,77.63413,2022-04-05,08:20:00,08:30:00,conditions Fog,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,17
0xd3e,MYSRES04DEL01,29,4.7,12.3085,76.665808,12.3185,76.675808,2022-03-05,10:15:00,10:30:00,conditions Sunny,Low ,2,Snack ,motorcycle ,0,No ,Urban ,17
0x1a29,MUMRES20DEL01,27,4.4,19.103249,72.846749,19.173249,72.916749,2022-03-27,17:30:00,17:35:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,33
0x9d8,SURRES04DEL01,27,4.1,21.173493,72.801953,21.243493,72.871953,2022-03-23,19:40:00,19:45:00,conditions Fog,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,44
0x3a89,BANGRES07DEL02,38,4.8,12.978453,77.643685,12.998453,77.663685,2022-03-07,10:35:00,10:45:00,conditions Windy,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,27
0x78a9,VADRES11DEL01,37,4.1,22.308096,73.167753,22.378096,73.237753,2022-03-10,18:30:00,18:45:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,38
0x5634,VADRES02DEL02,37,5.0,0.0,0.0,0.05,0.05,2022-03-11,18:10:00,18:25:00,conditions Fog,Medium ,2,Drinks ,scooter ,0,No ,Metropolitian ,18
0x29fb,BANGRES18DEL03,35,4.6,12.913041,77.683237,13.003041,77.773237,2022-03-02,18:10:00,18:20:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,37
0x4641,RANCHIRES18DEL01,25,4.9,23.351489,85.324253,23.391489,85.364253,2022-03-30,12:55:00,13:05:00,conditions Windy,High ,2,Snack ,scooter ,1,No ,Metropolitian ,20
0x4dc2,JAPRES05DEL03,28,4.8,26.905287,75.794592,27.045287,75.934592,2022-03-06,21:40:00,21:50:00,conditions Cloudy,Jam ,2,Snack ,electric_scooter ,0,No ,Metropolitian ,37
0x41a1,RANCHIRES13DEL02,33,4.6,23.374989,85.335486,23.394989,85.355486,2022-03-01,08:10:00,08:20:00,conditions Cloudy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,19
0x6df6,COIMBRES06DEL02,29,4.9,11.021278,76.995017,11.101278,77.075017,2022-04-04,20:25:00,20:35:00,conditions Sandstorms,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,24
0x2d53,SURRES03DEL01,21,4.7,21.186884,72.793616,21.296884,72.903616,2022-04-02,17:20:00,17:35:00,conditions Stormy,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,15
0x535e,SURRES02DEL01,27,4.6,21.186608,72.794136,21.196608,72.804136,2022-04-03,10:55:00,11:00:00,conditions Windy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,12
0xd247,LUDHRES12DEL02,32,4.9,30.893244,75.821817,30.943244,75.871817,2022-02-11,21:20:00,21:25:00,conditions Sunny,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,16
0xb8c2,CHENRES18DEL02,35,4.5,12.981615,80.231598,13.001615,80.251598,2022-03-19,10:50:00,11:00:00,conditions Windy,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,20
0xccb2,LUDHRES13DEL03,37,3.6,30.893234,75.82172,30.983234,75.91172,2022-02-12,18:30:00,18:40:00,conditions Stormy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,38
0x9566,SURRES08DEL03,28,5.0,21.173343,72.792731,21.203343,72.822731,2022-04-01,23:45:00,00:00:00,conditions Sunny,Low ,2,Buffet ,motorcycle ,0,No ,Urban ,15
0x7dcf,HYDRES03DEL03,32,4.7,17.422819,78.449578,17.512819,78.539578,2022-03-29,23:00:00,23:05:00,conditions Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,25
0xcc88,LUDHRES20DEL03,29,4.8,30.885915,75.788259,30.915915,75.818259,2022-02-13,19:55:00,20:10:00,conditions Sunny,Jam ,1,Drinks ,scooter ,0,No ,Urban ,10
0x74d8,HYDRES07DEL02,38,4.8,17.424114,78.347554,17.444114,78.367554,2022-03-30,10:45:00,10:50:00,conditions Sunny,Low ,1,Snack ,scooter ,1,No ,Urban ,17
0xdd97,DEHRES19DEL02,28,4.8,30.372202,78.077151,30.392202,78.097151,2022-02-15,08:35:00,08:40:00,conditions Sunny,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,16
0xab97,MYSRES11DEL03,20,4.9,12.323225,76.630028,12.353225,76.660028,2022-03-09,20:10:00,20:15:00,conditions Stormy,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,27
0xc3ed,ALHRES12DEL02,23,4.7,25.443994,81.860187,25.573994,81.990187,2022-02-18,21:30:00,21:45:00,conditions Fog,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,33
0xb1a5,BANGRES14DEL01,23,5.0,12.949934,77.699386,13.059934,77.809386,2022-03-16,18:30:00,18:35:00,conditions Fog,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,30
0x690e,COIMBRES06DEL02,25,4.7,11.021278,76.995017,11.151278,77.125017,2022-03-29,18:20:00,18:25:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,28
0x1efe,SURRES09DEL01,39,4.9,21.175975,72.795503,21.245975,72.865503,2022-03-27,17:45:00,17:55:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,39
0xd1b8,AURGRES19DEL02,25,4.7,19.866969,75.318894,19.916969,75.368894,2022-02-13,00:00:00,00:10:00,conditions Sandstorms,Low ,1,Snack ,scooter ,1,No ,Urban ,19
0xb37,MYSRES16DEL02,28,4.5,12.316967,76.603067,12.446967,76.733067,2022-03-12,21:20:00,21:35:00,conditions Stormy,Jam ,2,Buffet ,scooter ,0,No ,Urban ,23
0xdd9f,DEHRES08DEL01,25,4.6,30.359722,78.067079,30.469722,78.177079,2022-02-16,22:10:00,22:15:00,conditions Windy,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,17
0x8a34,PUNERES010DEL01,38,4.8,18.539299,73.897902,18.549299,73.907902,2022-03-05,10:25:00,10:30:00,conditions Windy,Low ,1,Snack ,motorcycle ,1,No ,Urban ,28
0xc230,ALHRES12DEL02,29,4.6,25.443994,81.860187,25.573994,81.990187,2022-02-16,23:25:00,23:40:00,conditions Sandstorms,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,19
0x8e20,JAPRES16DEL03,23,4.6,26.849596,75.800512,26.909596,75.860512,2022-03-17,21:25:00,21:35:00,conditions Sunny,Jam ,2,Meal ,scooter ,1,No ,Urban ,19
0x46e7,CHENRES16DEL02,28,4.1,13.049645,80.242268,13.129645,80.322268,2022-03-18,19:50:00,19:55:00,conditions Fog,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,44
